was_delayed,daily_rainfall,did_rain,Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport ,Scheduled Departure Time,event_id
False,2.629,True,US,07/04/2014,2089, ,PHL,17:30,20191118194416994
False,2.276,False,US,10/06/2014,2141,N959UW,LGA,09:00,20191118194401727
False,2.937,True,US,10/08/2014,2153,N957UW,LGA,15:00,20191118194401854
False,2.296,True,US,05/01/2014,2105,N753US,DCA,08:00,20191118194410800
False,0.325,False,US,04/10/2014,2135,N955UW,LGA,06:45,20191118194405055
False,0.145,False,US,08/21/2014,2115,N809AW,DCA,13:00,20191118194410271
False,2.071,True,US,12/09/2014,2135, ,LGA,06:45,20191118194412819
False,2.119,False,US,08/05/2014,647,N668AW,PHX,06:25,20191118194409369
False,2.571,False,US,08/03/2014,2107,N828AW,DCA,09:00,20191118194409283
False,2.554,False,US,12/16/2014,2133,N954UW,LGA,06:00,20191118194413171
False,0.418,False,US,04/24/2014,2105,N738US,DCA,08:00,20191118194405774
False,0.641,False,US,11/09/2014,2046,N192UW,CLT,12:50,20191118194406519
False,2.213,False,US,05/05/2014,2066,N108UW,CLT,09:50,20191118194410983
False,0.356,False,US,07/26/2014,672,N558UW,PHL,07:30,20191118194418133
False,0.353,False,US,06/25/2014,2109,N827AW,DCA,10:00,20191118194414939
False,1.63,False,US,02/17/2014,728,N708UW,PHL,17:30,20191118194400781
False,0.528,True,US,09/21/2014,1995,N521UW,CLT,08:10,20191118194416282
False,0.181,True,US,11/14/2014,2133,N945UW,LGA,06:00,20191118194406823
False,2.868,False,US,11/21/2014,2137,N947UW,LGA,07:00,20191118194407193
False,1.288,False,US,10/14/2014,714,N958UW,PHL,15:30,20191118194402113
True,0.333,True,US,09/21/2014,1951,N183UW,CLT,06:10,20191118194416280
False,2.695,False,US,12/29/2014,1776,N946UW,PHL,14:30,20191118194413565
False,1.533,False,US,08/20/2014,800,N582UW,CLT,19:10,20191118194410183
False,1.777,False,US,07/23/2014,1819,N947UW,PHL,10:30,20191118194417961
False,2.256,False,US,08/01/2014,2103,N838AW,DCA,07:00,20191118194409203
False,2.444,False,US,09/11/2014,2133,N961UW,LGA,06:00,20191118194415795
False,0.64,False,US,12/26/2014,414,N640AW,PHX,19:00,20191118194413489
False,1.191,False,US,04/20/2014,2107,N702UW,DCA,09:00,20191118194405546
False,2.683,False,US,11/15/2014,1775,N945UW,PHL,13:30,20191118194406852
True,1.416,True,US,10/22/2014,1703,N958UW,PHL,13:30,20191118194402551
True,0.538,True,US,11/06/2014,2161,N945UW,LGA,19:00,20191118194406411
False,2.033,False,US,09/23/2014,2101,N814AW,DCA,06:00,20191118194416391
False,2.131,False,US,02/10/2014,2159, ,LGA,18:00,20191118194400475
False,1.065,False,US,08/24/2014,2105,N954UW,DCA,08:00,20191118194410403
False,1.646,False,US,11/23/2014,1793,N956UW,PHL,07:30,20191118194407239
False,1.465,False,US,11/12/2014,2147, ,LGA,12:00,20191118194406710
False,1.804,False,US,03/11/2014,2030,N725UW,PHL,11:30,20191118194408078
False,1.804,True,US,10/16/2014,2151,N961UW,LGA,14:00,20191118194402285
True,2.764,False,US,04/14/2014,2040,N963UW,PHL,12:30,20191118194405223
False,2.329,False,US,12/27/2014,1838,N947UW,PHL,17:30,20191118194413521
False,1.413,False,US,06/24/2014,2131,N807AW,DCA,21:00,20191118194414889
True,2.475,False,US,11/18/2014,698,N946UW,PHL,13:30,20191118194406971
False,0.458,False,US,05/15/2014,2012,N948UW,PHL,08:30,20191118194411531
False,1.649,False,US,06/21/2014,691,N171US,CLT,09:45,20191118194414721
False,1.438,True,US,04/08/2014,2153,N965UW,LGA,15:00,20191118194404943
False,2.352,False,US,11/09/2014,2123,N965UW,DCA,17:00,20191118194406530
False,2.937,False,US,05/07/2014,2123,N815AW,DCA,17:00,20191118194411116
False,0.102,False,US,02/06/2014,1938,N714US,CLT,17:08,20191118194400258
False,2.357,False,US,02/06/2014,2141,N952UW,LGA,09:00,20191118194400282
True,1.554,False,US,06/06/2014,2111,N805AW,DCA,11:00,20191118194413937
False,0.165,False,US,10/09/2014,2117,N834AW,DCA,14:00,20191118194401898
False,0.296,False,US,01/24/2014,2051,N536UW,PHL,06:30,20191118194404135
False,2.16,False,US,11/11/2014,2105,N764US,DCA,08:00,20191118194406629
False,1.021,False,US,05/08/2014,2105,N745VJ,DCA,08:00,20191118194411168
False,2.594,True,US,02/13/2014,1886,N952UW,PHL,20:30,20191118194400612
False,0.188,False,US,06/11/2014,2141,N944UW,LGA,09:00,20191118194414203
False,1.258,True,US,07/07/2014,643,N658AW,CLT,09:45,20191118194417071
False,1.878,False,US,10/17/2014,1799,N913US,CLT,14:40,20191118194402307
False,0.555,False,US,11/20/2014,2139,N949UW,LGA,08:00,20191118194407133
True,2.434,False,US,05/09/2014,722,N965UW,PHL,18:30,20191118194411205
False,0.7,True,US,04/27/2014,1912,N557UW,CLT,12:45,20191118194405906
False,2.267,True,US,10/22/2014,2145,N949UW,LGA,11:00,20191118194402591
False,2.108,False,US,06/29/2014,2123,N953UW,DCA,17:00,20191118194415149
False,2.342,True,US,05/27/2014,2153,N967UW,LGA,15:00,20191118194412150
False,0.879,False,US,11/21/2014,2117,N762US,DCA,14:00,20191118194407183
False,0.015,False,US,08/18/2014,2137,N950UW,LGA,07:00,20191118194410102
False,0.825,False,US,07/06/2014,2113,N757UW,DCA,12:00,20191118194417053
False,1.185,False,US,02/26/2014,2113,N746UW,DCA,11:00,20191118194401283
False,1.726,True,US,02/19/2014,2117,N766US,DCA,13:00,20191118194400923
False,0.216,False,US,02/23/2014,2143,N954UW,LGA,10:00,20191118194401125
False,2.36,True,US,10/02/2014,2121,N826AW,DCA,16:00,20191118194401529
False,0.535,False,US,03/18/2014,1739,N944UW,PHL,05:30,20191118194408438
False,1.567,False,US,09/18/2014,2117,N752US,DCA,14:00,20191118194416154
False,2.655,True,US,03/10/2014,1739, ,PHL,05:30,20191118194408004
False,0.799,False,US,08/12/2014,1700,N154UW,CLT,11:10,20191118194409752
True,2.45,True,US,08/27/2014,2143,N948UW,LGA,10:00,20191118194410592
False,2.41,True,US,01/19/2014,740,N961UW,PHL,15:30,20191118194403864
False,2.813,True,US,02/05/2014,2149, ,LGA,13:00,20191118194400226
False,1.227,False,US,06/27/2014,672,N578UW,PHL,07:30,20191118194415036
False,2.76,True,US,05/19/2014,2129,N833AW,DCA,20:00,20191118194411739
False,0.052,False,US,09/28/2014,1991,N109UW,PHL,07:00,20191118194416648
False,0.243,False,US,08/08/2014,2119,N831AW,DCA,15:00,20191118194409587
False,1.633,True,US,05/19/2014,2149, ,LGA,13:00,20191118194411749
True,1.07,True,US,02/13/2014,2151,N949UW,LGA,14:00,20191118194400645
False,1.66,True,US,09/21/2014,2143,N946UW,LGA,10:00,20191118194416299
False,1.961,False,US,06/02/2014,1776,N967UW,PHL,14:30,20191118194413675
True,0.817,False,US,05/05/2014,738,N959UW,PHL,17:30,20191118194410964
False,1.24,False,US,09/17/2014,2107,N820AW,DCA,09:00,20191118194416087
False,0.667,True,US,12/28/2014,1760,N644AW,CLT,11:05,20191118194413537
False,1.93,True,US,12/18/2014,2107,N959UW,DCA,09:00,20191118194413269
False,0.03,False,US,08/04/2014,2129,N752US,DCA,20:00,20191118194409346
False,0.867,False,US,02/12/2014,2157,N961UW,LGA,17:00,20191118194400587
False,2.407,True,US,12/08/2014,2135,N950UW,LGA,06:45,20191118194412763
False,0.708,False,US,08/01/2014,643,N672AW,CLT,09:45,20191118194409177
False,0.905,False,US,01/23/2014,2105,N711UW,DCA,07:00,20191118194404079
True,1.012,False,US,01/08/2014,2151,N945UW,LGA,14:00,20191118194403348
False,2.883,False,US,07/25/2014,2107,N762US,DCA,09:00,20191118194418099
False,0.649,True,US,05/01/2014,1809,N967UW,PHL,09:30,20191118194410785
False,2.258,True,US,05/30/2014,2145,N947UW,LGA,11:00,20191118194412328
False,0.046,False,US,11/07/2014,2119,N755US,DCA,15:00,20191118194406450
False,0.526,True,US,12/17/2014,2135,N967UW,LGA,06:45,20191118194413230
False,1.048,False,US,04/17/2014,2153,N958UW,LGA,15:00,20191118194405433
False,0.36,False,US,02/23/2014,773,N193UW,PHL,08:30,20191118194401098
False,0.703,False,US,11/20/2014,1701,N946UW,PHL,08:30,20191118194407096
False,0.252,False,US,05/13/2014,2151,N959UW,LGA,14:00,20191118194411439
False,2.768,True,US,03/30/2014,1965,N173US,CLT,06:00,20191118194409087
False,2.721,False,US,09/16/2014,2033,N961UW,PHL,12:30,20191118194416021
False,1.504,False,US,11/07/2014,647,N648AW,PHX,06:05,20191118194406416
False,2.057,False,US,11/18/2014,1788,N555AY,CLT,19:10,20191118194406980
False,2.717,False,US,07/24/2014,2151,N961UW,LGA,14:00,20191118194418058
True,2.098,False,US,05/07/2014,2033,N949UW,PHL,12:30,20191118194411101
False,1.823,False,US,03/09/2014,543,N805AW,PHL,07:00,20191118194407950
False,1.05,True,US,03/31/2014,1703,N948UW,PHL,13:30,20191118194409122
False,1.07,False,US,12/04/2014,2119,N763US,DCA,15:00,20191118194412576
False,1.169,False,US,02/22/2014,2121,N946UW,DCA,15:00,20191118194401089
False,1.341,False,US,04/02/2014,576,N810AW,PHX,09:50,20191118194404578
True,0.639,True,US,03/31/2014,1799,N555AY,CLT,14:35,20191118194409127
False,0.707,False,US,08/26/2014,672,N537UW,PHL,07:30,20191118194410487
False,2.617,False,US,02/04/2014,2123,N767UW,DCA,16:00,20191118194400155
False,2.802,False,US,10/10/2014,2115,N818AW,DCA,13:00,20191118194401958
False,1.273,False,US,08/29/2014,2056,N572UW,CLT,12:50,20191118194410693
False,1.137,False,US,11/05/2014,2147,N961UW,LGA,12:00,20191118194406344
False,2.442,False,US,04/24/2014,2115,N738US,DCA,13:00,20191118194405779
False,2.228,False,US,01/17/2014,2161,N959UW,LGA,19:00,20191118194403830
False,1.942,True,US,03/29/2014,582,N824AW,PHX,06:10,20191118194409046
False,0.645,False,US,08/12/2014,2151,N955UW,LGA,14:00,20191118194409794
False,2.796,False,US,02/10/2014,1904,N114UW,CLT,05:00,20191118194400441
True,2.281,True,US,06/17/2014,800,N177US,CLT,19:13,20191118194414478
True,2.872,False,US,04/02/2014,2145,N952UW,LGA,11:00,20191118194404628
False,2.262,True,US,11/06/2014,1809,N109UW,PHL,09:30,20191118194406370
False,1.644,True,US,08/07/2014,2125,N758US,DCA,18:00,20191118194409528
False,1.976,False,US,07/11/2014,1819,N965UW,PHL,10:30,20191118194417332
True,2.662,False,US,05/15/2014,2159,N967UW,LGA,18:00,20191118194411565
True,1.973,True,US,03/13/2014,722,N948UW,PHL,18:30,20191118194408179
False,0.882,False,US,09/16/2014,1826,N668AW,PHX,10:10,20191118194416013
False,1.599,False,US,07/01/2014,2149,N965UW,LGA,13:00,20191118194416843
False,0.405,True,US,02/09/2014,1788,N536UW,CLT,19:15,20191118194400392
False,0.629,True,US,05/27/2014,2113,N762US,DCA,12:00,20191118194412130
True,1.434,True,US,07/27/2014,1938,N752US,CLT,17:05,20191118194418171
False,0.801,False,US,08/25/2014,2033,N961UW,PHL,12:30,20191118194410449
False,1.72,False,US,07/15/2014,1809,N959UW,PHL,09:30,20191118194417522
False,2.362,True,US,11/26/2014,2103,N755US,DCA,07:00,20191118194407418
False,0.07,False,US,10/20/2014,2113,N825AW,DCA,12:00,20191118194402454
False,0.066,False,US,07/19/2014,1760,N821AW,CLT,11:10,20191118194417761
False,2.082,False,US,09/01/2014,543,N124US,PHL,06:30,20191118194415223
False,1.019,False,US,11/12/2014,2129,N828AW,DCA,20:00,20191118194406701
False,1.336,True,US,10/22/2014,2157,N950UW,LGA,17:00,20191118194402597
False,2.259,False,US,02/04/2014,2030,N763US,PHL,11:30,20191118194400141
True,1.676,True,US,10/23/2014,2157,N965UW,LGA,17:00,20191118194402659
False,0.631,True,US,03/28/2014,2137,N957UW,LGA,07:00,20191118194409031
False,2.137,False,US,06/27/2014,714,N946UW,PHL,15:30,20191118194415037
False,0.922,False,US,06/07/2014,691,N157UW,CLT,09:45,20191118194413970
False,1.969,True,US,04/22/2014,2121,N758US,DCA,16:00,20191118194405661
False,0.924,True,US,11/02/2014,855,N649AW,PHX,10:10,20191118194406142
True,0.757,True,US,05/27/2014,1755,N956UW,PHL,19:30,20191118194412109
False,1.971,False,US,03/24/2014,2137,N952UW,LGA,07:00,20191118194408787
False,0.071,False,US,08/18/2014,2125,N820AW,DCA,18:00,20191118194410096
False,2.533,False,US,03/18/2014,2135,N953UW,LGA,06:45,20191118194408472
False,0.859,False,US,07/01/2014,1809,N958UW,PHL,09:30,20191118194416807
False,2.393,True,US,01/27/2014,1772,N562UW,CLT,06:00,20191118194404249
False,0.536,False,US,06/25/2014,2129,N827AW,DCA,20:00,20191118194414949
False,0.172,True,US,10/07/2014,1755,N950UW,PHL,17:00,20191118194401750
False,2.008,False,US,07/30/2014,2107,N832AW,DCA,09:00,20191118194418351
False,1.122,False,US,01/23/2014,2123,N767UW,DCA,16:00,20191118194404088
False,2.523,True,US,09/02/2014,1827,N955UW,PHL,11:30,20191118194415282
False,2.427,False,US,08/10/2014,629,N546UW,PHX,16:30,20191118194409641
False,2.833,False,US,04/11/2014,722,N944UW,PHL,18:30,20191118194405075
False,2.711,False,US,08/24/2014,2123,N967UW,DCA,17:00,20191118194410412
False,1.37,False,US,09/09/2014,2157,N951UW,LGA,17:00,20191118194415686
False,0.146,False,US,11/23/2014,543,N121UW,PHL,07:00,20191118194407230
False,1.533,False,US,09/04/2014,2137,N961UW,LGA,07:00,20191118194415432
False,2.745,False,US,05/05/2014,2135,N944UW,LGA,06:45,20191118194411002
False,0.098,False,US,06/06/2014,2131,N805AW,DCA,21:00,20191118194413947
False,1.854,False,US,06/02/2014,2070,N521UW,CLT,12:45,20191118194413686
False,0.333,False,US,07/22/2014,2111, ,DCA,11:00,20191118194417915
False,0.781,False,US,12/15/2014,466,N546UW,CLT,08:10,20191118194413074
False,1.01,False,US,01/31/2014,2107,N769US,DCA,08:00,20191118194404493
False,1.936,False,US,07/11/2014,643,N658AW,CLT,09:45,20191118194417317
False,0.979,True,US,10/01/2014,2107,N826AW,DCA,09:00,20191118194401460
True,1.774,True,US,06/10/2014,2137,N961UW,LGA,07:00,20191118194414140
False,0.868,False,US,08/29/2014,2121,N823AW,DCA,16:00,20191118194410704
False,2.281,False,US,09/28/2014,2151,N950UW,LGA,14:00,20191118194416669
False,0.969,False,US,09/28/2014,1991,N109UW,PHL,07:00,20191118194416648
False,0.7,True,US,11/14/2014,2119,N828AW,DCA,15:00,20191118194406816
False,1.215,True,US,05/17/2014,1775,N949UW,PHL,13:30,20191118194411639
False,1.529,False,US,06/16/2014,1809,N957UW,PHL,09:30,20191118194414424
False,2.006,False,US,06/07/2014,531,N828AW,PHX,06:25,20191118194413965
False,0.565,False,US,07/26/2014,1980,N767UW,CLT,05:00,20191118194418146
True,2.967,False,US,05/09/2014,2127,N813AW,DCA,19:00,20191118194411240
False,2.066,True,US,02/02/2014,1799,N567UW,CLT,14:35,20191118194400040
False,2.918,False,US,04/25/2014,1904,N704US,CLT,05:00,20191118194405827
False,2.31,False,US,03/14/2014,1917,N169UW,PHL,07:30,20191118194408259
True,1.268,False,US,07/11/2014,2159,N954UW,LGA,18:00,20191118194417371
False,0.302,False,US,06/24/2014,647,N657AW,PHX,06:25,20191118194414849
False,1.364,False,US,09/19/2014,2151,N961UW,LGA,14:00,20191118194416232
False,0.97,False,US,03/06/2014,586,N601AW,PHX,19:00,20191118194407804
False,1.471,True,US,04/16/2014,2157,N956UW,LGA,17:00,20191118194405374
False,0.94,False,US,10/21/2014,2133,N947UW,LGA,06:00,20191118194402524
False,1.614,False,US,08/03/2014,1938,N835AW,CLT,17:05,20191118194409277
False,2.357,False,US,08/14/2014,1904,N802AW,CLT,05:00,20191118194409885
True,1.661,False,US,02/17/2014,601,N654AW,PHX,16:20,20191118194400778
False,2.921,True,US,10/02/2014,647,N678AW,PHX,06:15,20191118194401492
False,2.384,False,US,07/06/2014,1980,N801AW,CLT,05:00,20191118194417044
False,1.23,False,US,07/18/2014,2129,N757UW,DCA,20:00,20191118194417732
False,2.346,False,US,12/31/2014,2113,N944UW,DCA,12:00,20191118194413615
False,2.172,True,US,05/27/2014,2117,N837AW,DCA,14:00,20191118194412132
False,1.851,False,US,08/20/2014,629,N583UW,PHX,16:30,20191118194410178
False,2.811,False,US,03/06/2014,2141,N965UW,LGA,09:00,20191118194407851
False,1.396,True,US,09/21/2014,2111,N818AW,DCA,11:00,20191118194416288
False,2.618,False,US,11/21/2014,897,N642AW,PHX,19:00,20191118194407156
False,0.284,False,US,10/12/2014,2147,N954UW,LGA,12:00,20191118194402044
False,0.562,False,US,11/25/2014,2123,N810AW,DCA,17:00,20191118194407368
False,1.914,False,US,06/01/2014,2039,N117UW,CLT,19:10,20191118194413635
True,1.699,True,US,03/31/2014,2155,N949UW,LGA,16:00,20191118194409168
False,0.383,True,US,07/07/2014,2131,N803AW,DCA,21:00,20191118194417111
False,1.854,False,US,05/12/2014,629,N538UW,PHX,16:25,20191118194411328
False,2.811,False,US,12/19/2014,2135,N965UW,LGA,06:45,20191118194413319
False,2.568,False,US,02/07/2014,2141,N946UW,LGA,09:00,20191118194400342
True,0.474,True,US,10/01/2014,1886,N714US,PHL,20:30,20191118194401447
False,1.654,False,US,11/10/2014,2127,N769US,DCA,19:00,20191118194406581
False,1.191,False,US,05/21/2014,2111,N757UW,DCA,11:00,20191118194411851
False,1.416,False,US,11/05/2014,1925,N196UW,CLT,06:10,20191118194406317
False,0.409,False,US,07/02/2014,2161, ,LGA,19:00,20191118194416910
False,2.366,False,US,08/18/2014,2109,N757UW,DCA,10:00,20191118194410088
False,0.075,True,US,12/11/2014,2153,N949UW,LGA,15:00,20191118194412946
False,2.741,False,US,07/01/2014,445,N534UW,CLT,06:10,20191118194416789
False,2.238,False,US,06/18/2014,2119,N812AW,DCA,15:00,20191118194414567
False,1.791,False,US,06/24/2014,1917,N103US,PHL,07:00,20191118194414868
False,2.765,False,US,08/12/2014,1938,N827AW,CLT,17:05,20191118194409765
False,0.49,True,US,12/02/2014,2135,N955UW,LGA,06:45,20191118194412466
False,1.253,True,US,07/28/2014,2109,N751UW,DCA,10:00,20191118194418230
False,0.085,False,US,07/21/2014,2127,N807AW,DCA,19:00,20191118194417862
False,1.42,True,US,08/27/2014,2133, ,LGA,06:00,20191118194410587
True,1.243,True,US,02/16/2014,2131,N733UW,DCA,20:00,20191118194400771
False,2.28,True,US,09/21/2014,2145,N967UW,LGA,11:00,20191118194416300
False,1.056,False,US,03/24/2014,2103,N764US,DCA,07:00,20191118194408770
False,0.777,False,US,05/07/2014,1809,N954UW,PHL,09:30,20191118194411093
True,1.143,True,US,06/04/2014,1938,N836AW,CLT,17:05,20191118194413803
False,2.788,True,US,02/05/2014,1886,N954UW,PHL,20:30,20191118194400193
False,0.166,False,US,10/12/2014,447,N170US,CLT,12:50,20191118194402007
True,2.181,True,US,07/16/2014,643,N659AW,CLT,09:45,20191118194417569
False,2.481,False,US,05/08/2014,2149,N951UW,LGA,13:00,20191118194411190
False,1.491,False,US,08/15/2014,2161,N947UW,LGA,19:00,20191118194409984
False,0.685,False,US,08/04/2014,445,N578UW,CLT,06:10,20191118194409302
True,1.163,True,US,11/26/2014,2125,N810AW,DCA,18:00,20191118194407429
False,2.667,True,US,10/16/2014,2103,N816AW,DCA,07:00,20191118194402261
True,0.67,False,US,11/12/2014,2159,N951UW,LGA,18:00,20191118194406716
False,1.593,False,US,03/27/2014,543,N840AW,PHL,07:00,20191118194408921
True,0.324,True,US,01/29/2014,2109,N769US,DCA,09:00,20191118194404378
False,2.628,False,US,03/06/2014,1776,N963UW,PHL,14:30,20191118194407815
False,0.909,False,US,06/03/2014,2161,N959UW,LGA,19:00,20191118194413778
False,2.4,True,US,12/08/2014,722,N741UW,PHL,18:30,20191118194412728
False,1.217,True,US,08/22/2014,2115,N808AW,DCA,13:00,20191118194410332
False,2.335,True,US,08/13/2014,2113,N746UW,DCA,12:00,20191118194409836
False,2.938,False,US,10/27/2014,1701,N955UW,PHL,08:30,20191118194402800
False,0.268,False,US,03/16/2014,1739,N956UW,PHL,05:30,20191118194408333
False,1.166,False,US,04/17/2014,2107,N722US,DCA,09:00,20191118194405410
False,0.412,False,US,07/21/2014,1819,N961UW,PHL,10:30,20191118194417839
False,1.132,False,US,04/25/2014,657,N604AW,CLT,09:50,20191118194405808
False,0.765,True,US,11/14/2014,1809,N952UW,PHL,09:30,20191118194406796
False,2.275,False,US,08/21/2014,2149,N967UW,LGA,13:00,20191118194410288
False,0.572,False,US,07/18/2014,1827,N963UW,PHL,11:30,20191118194417709
False,2.371,False,US,07/15/2014,2121, ,DCA,16:00,20191118194417543
False,1.051,False,US,04/03/2014,1703,N958UW,PHL,13:30,20191118194404650
False,0.004,False,US,04/09/2014,2121,N716UW,DCA,16:00,20191118194404987
False,0.833,False,US,06/30/2014,2121,N816AW,DCA,16:00,20191118194415200
False,0.892,False,US,04/03/2014,2159,N954UW,LGA,18:00,20191118194404697
False,1.402,False,US,09/29/2014,2147,N967UW,LGA,12:00,20191118194416724
False,0.656,False,US,01/17/2014,2157,N944UW,LGA,17:00,20191118194403828
False,2.921,False,US,07/30/2014,2109,N803AW,DCA,10:00,20191118194418352
False,0.762,True,US,07/07/2014,1827,N957UW,PHL,11:30,20191118194417087
False,0.679,True,US,12/05/2014,698,N952UW,PHL,13:25,20191118194412605
False,0.881,False,US,04/18/2014,2129,N745VJ,DCA,20:00,20191118194405482
True,2.845,True,US,07/27/2014,2121,N807AW,DCA,16:00,20191118194418184
False,2.775,False,US,04/18/2014,1938,N748UW,CLT,17:07,20191118194405463
False,0.779,True,US,06/05/2014,1827,N952UW,PHL,11:30,20191118194413860
False,2.844,True,US,04/08/2014,1938,N755US,CLT,17:07,20191118194404912
False,1.965,False,US,04/03/2014,752,N566UW,CLT,07:40,20191118194404648
False,1.27,True,US,02/18/2014,2030,N763US,PHL,11:30,20191118194400855
False,2.306,False,US,10/28/2014,1809,N958UW,PHL,09:30,20191118194402866
False,2.07,False,US,05/21/2014,1809,N954UW,PHL,09:30,20191118194411834
